id,vendor_slug,vendor_label,display_name,modality,input_modalities_str,output_modalities_str,tokenizer,context_length,max_completion_tokens,is_moderated,supported_parameters,canonical_slug,description_excerpt
prime-intellect/intellect-3,prime-intellect,Prime Intellect,Prime Intellect: INTELLECT-3,text->text,text,text,Other,131072,131072,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",prime-intellect/intellect-3-20251126,"INTELLECT-3 is a 106B-parameter Mixture-of-Experts model (12B active) post-trained from GLM-4.5-Air-Base using supervised fine-tuning (SFT) followed by large-scale reinforcement learning (RL). It offers state-of-the-art performance for its size across math, code, science, and general reasoning, consistently outperforming many larger frontier models. Designed for strong multi-step problem solvin..."
qwen/qwen-2.5-72b-instruct,qwen,Qwen (Alibaba),Qwen2.5 72B Instruct,text->text,text,text,Qwen,32768,16384,False,"[""frequency_penalty"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen-2.5-72b-instruct,"Qwen2.5 72B is the latest series of Qwen large language models. Qwen2.5 brings the following improvements upon Qwen2:

- Significantly more knowledge and has greatly improved capabilities in coding and mathematics, thanks to our specialized expert models in these domains.

- Significant improvements in instruction following, generating long texts (over 8K tokens), understanding structured data ..."
qwen/qwen-2.5-7b-instruct,qwen,Qwen,Qwen: Qwen2.5 7B Instruct,text->text,text,text,Qwen,32768,,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen-2.5-7b-instruct,"Qwen2.5 7B is the latest series of Qwen large language models. Qwen2.5 brings the following improvements upon Qwen2:

- Significantly more knowledge and has greatly improved capabilities in coding and mathematics, thanks to our specialized expert models in these domains.

- Significant improvements in instruction following, generating long texts (over 8K tokens), understanding structured data (..."
qwen/qwen-2.5-coder-32b-instruct,qwen,Qwen (Alibaba),Qwen2.5 Coder 32B Instruct,text->text,text,text,Qwen,32768,,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""seed"", ""temperature"", ""top_k"", ""top_p""]",qwen/qwen-2.5-coder-32b-instruct,"Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as CodeQwen). Qwen2.5-Coder brings the following improvements upon CodeQwen1.5:

- Significantly improvements in **code generation**, **code reasoning** and **code fixing**. 
- A more comprehensive foundation for real-world applications such as **Code Agents**. Not only enhancing coding capabilities b..."
qwen/qwen-2.5-vl-7b-instruct,qwen,Qwen,Qwen: Qwen2.5-VL 7B Instruct,text+image->text,"text,image",text,Qwen,32768,,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""seed"", ""stop"", ""temperature"", ""top_k"", ""top_p""]",qwen/qwen-2-vl-7b-instruct,"Qwen2.5 VL 7B is a multimodal LLM from the Qwen Team with the following key enhancements:

- SoTA understanding of images of various resolution & ratio: Qwen2.5-VL achieves state-of-the-art performance on visual understanding benchmarks, including MathVista, DocVQA, RealWorldQA, MTVQA, etc.

- Understanding videos of 20min+: Qwen2.5-VL can understand videos over 20 minutes for high-quality vide..."
qwen/qwen-max,qwen,Qwen,Qwen: Qwen-Max ,text->text,text,text,Qwen,32768,8192,False,"[""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen-max-2025-01-25,"Qwen-Max, based on Qwen2.5, provides the best inference performance among [Qwen models](/qwen), especially for complex multi-step tasks. It's a large-scale MoE model that has been pretrained on over 20 trillion tokens and further post-trained with curated Supervised Fine-Tuning (SFT) and Reinforcement Learning from Human Feedback (RLHF) methodologies. The parameter count is unknown."
qwen/qwen-plus,qwen,Qwen,Qwen: Qwen-Plus,text->text,text,text,Qwen,1000000,32768,False,"[""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen-plus-2025-01-25,"Qwen-Plus, based on the Qwen2.5 foundation model, is a 131K context model with a balanced performance, speed, and cost combination."
qwen/qwen-plus-2025-07-28,qwen,Qwen,Qwen: Qwen Plus 0728,text->text,text,text,Qwen3,1000000,32768,False,"[""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen-plus-2025-07-28,"Qwen Plus 0728, based on the Qwen3 foundation model, is a 1 million context hybrid reasoning model with a balanced performance, speed, and cost combination."
qwen/qwen-plus-2025-07-28:thinking,qwen,Qwen,Qwen: Qwen Plus 0728 (thinking),text->text,text,text,Qwen3,1000000,32768,False,"[""include_reasoning"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen-plus-2025-07-28,"Qwen Plus 0728, based on the Qwen3 foundation model, is a 1 million context hybrid reasoning model with a balanced performance, speed, and cost combination."
qwen/qwen-turbo,qwen,Qwen,Qwen: Qwen-Turbo,text->text,text,text,Qwen,131072,8192,False,"[""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen-turbo-2024-11-01,"Qwen-Turbo, based on Qwen2.5, is a 1M context model that provides fast speed and low cost, suitable for simple tasks."
qwen/qwen-vl-max,qwen,Qwen,Qwen: Qwen VL Max,text+image->text,"text,image",text,Qwen,131072,32768,False,"[""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen-vl-max-2025-01-25,"Qwen VL Max is a visual understanding model with 7500 tokens context length. It excels in delivering optimal performance for a broader spectrum of complex tasks.
"
qwen/qwen-vl-plus,qwen,Qwen,Qwen: Qwen VL Plus,text+image->text,"text,image",text,Qwen,131072,8192,False,"[""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""temperature"", ""top_p""]",qwen/qwen-vl-plus,"Qwen's Enhanced Large Visual Language Model. Significantly upgraded for detailed recognition capabilities and text recognition abilities, supporting ultra-high pixel resolutions up to millions of pixels and extreme aspect ratios for image input. It delivers significant performance across a broad range of visual tasks.
"
qwen/qwen2.5-coder-7b-instruct,qwen,Qwen,Qwen: Qwen2.5 Coder 7B Instruct,text->text,text,text,Qwen,32768,,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""structured_outputs"", ""temperature"", ""top_k"", ""top_p""]",qwen/qwen2.5-coder-7b-instruct,"Qwen2.5-Coder-7B-Instruct is a 7B parameter instruction-tuned language model optimized for code-related tasks such as code generation, reasoning, and bug fixing. Based on the Qwen2.5 architecture, it incorporates enhancements like RoPE, SwiGLU, RMSNorm, and GQA attention with support for up to 128K tokens using YaRN-based extrapolation. It is trained on a large corpus of source code, synthetic ..."
qwen/qwen2.5-vl-32b-instruct,qwen,Qwen,Qwen: Qwen2.5 VL 32B Instruct,text+image->text,"text,image",text,Qwen,128000,,False,"[""frequency_penalty"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""temperature"", ""top_k"", ""top_p""]",qwen/qwen2.5-vl-32b-instruct,"Qwen2.5-VL-32B is a multimodal vision-language model fine-tuned through reinforcement learning for enhanced mathematical reasoning, structured outputs, and visual problem-solving capabilities. It excels at visual analysis tasks, including object recognition, textual interpretation within images, and precise event localization in extended videos. Qwen2.5-VL-32B demonstrates state-of-the-art perf..."
qwen/qwen2.5-vl-72b-instruct,qwen,Qwen,Qwen: Qwen2.5 VL 72B Instruct,text+image->text,"text,image",text,Qwen,32768,32768,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""top_k"", ""top_p""]",qwen/qwen2.5-vl-72b-instruct,"Qwen2.5-VL is proficient in recognizing common objects such as flowers, birds, fish, and insects. It is also highly capable of analyzing texts, charts, icons, graphics, and layouts within images."
qwen/qwen3-14b,qwen,Qwen,Qwen: Qwen3 14B,text->text,text,text,Qwen3,40960,40960,False,"[""frequency_penalty"", ""include_reasoning"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",qwen/qwen3-14b-04-28,"Qwen3-14B is a dense 14.8B parameter causal language model from the Qwen3 series, designed for both complex reasoning and efficient dialogue. It supports seamless switching between a ""thinking"" mode for tasks like math, programming, and logical inference, and a ""non-thinking"" mode for general-purpose conversation. The model is fine-tuned for instruction-following, agent tool use, creative writi..."
qwen/qwen3-235b-a22b,qwen,Qwen,Qwen: Qwen3 235B A22B,text->text,text,text,Qwen3,131072,8192,False,"[""include_reasoning"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""response_format"", ""seed"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen3-235b-a22b-04-28,"Qwen3-235B-A22B is a 235B parameter mixture-of-experts (MoE) model developed by Qwen, activating 22B parameters per forward pass. It supports seamless switching between a ""thinking"" mode for complex reasoning, math, and code tasks, and a ""non-thinking"" mode for general conversational efficiency. The model demonstrates strong reasoning ability, multilingual support (100+ languages and dialects),..."
qwen/qwen3-235b-a22b-2507,qwen,Qwen,Qwen: Qwen3 235B A22B Instruct 2507,text->text,text,text,Qwen3,262144,,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""reasoning_effort"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-235b-a22b-07-25,"Qwen3-235B-A22B-Instruct-2507 is a multilingual, instruction-tuned mixture-of-experts language model based on the Qwen3-235B architecture, with 22B active parameters per forward pass. It is optimized for general-purpose text generation, including instruction following, logical reasoning, math, code, and tool usage. The model supports a native 262K context length and does not implement ""thinking..."
qwen/qwen3-235b-a22b-thinking-2507,qwen,Qwen,Qwen: Qwen3 235B A22B Thinking 2507,text->text,text,text,Qwen3,131072,,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-235b-a22b-thinking-2507,"Qwen3-235B-A22B-Thinking-2507 is a high-performance, open-weight Mixture-of-Experts (MoE) language model optimized for complex reasoning tasks. It activates 22B of its 235B parameters per forward pass and natively supports up to 262,144 tokens of context. This ""thinking-only"" variant enhances structured logical reasoning, mathematics, science, and long-form generation, showing strong benchmark ..."
qwen/qwen3-30b-a3b,qwen,Qwen,Qwen: Qwen3 30B A3B,text->text,text,text,Qwen3,40960,40960,False,"[""frequency_penalty"", ""include_reasoning"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",qwen/qwen3-30b-a3b-04-28,"Qwen3, the latest generation in the Qwen large language model series, features both dense and mixture-of-experts (MoE) architectures to excel in reasoning, multilingual support, and advanced agent tasks. Its unique ability to switch seamlessly between a thinking mode for complex reasoning and a non-thinking mode for efficient dialogue ensures versatile, high-quality performance.

Significantly ..."
qwen/qwen3-30b-a3b-instruct-2507,qwen,Qwen,Qwen: Qwen3 30B A3B Instruct 2507,text->text,text,text,Qwen3,262144,262144,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-30b-a3b-instruct-2507,"Qwen3-30B-A3B-Instruct-2507 is a 30.5B-parameter mixture-of-experts language model from Qwen, with 3.3B active parameters per inference. It operates in non-thinking mode and is designed for high-quality instruction following, multilingual understanding, and agentic tool use. Post-trained on instruction data, it demonstrates competitive performance across reasoning (AIME, ZebraLogic), coding (Mu..."
qwen/qwen3-30b-a3b-thinking-2507,qwen,Qwen,Qwen: Qwen3 30B A3B Thinking 2507,text->text,text,text,Qwen3,131072,131072,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-30b-a3b-thinking-2507,"Qwen3-30B-A3B-Thinking-2507 is a 30B parameter Mixture-of-Experts reasoning model optimized for complex tasks requiring extended multi-step thinking. The model is designed specifically for “thinking mode,” where internal reasoning traces are separated from final answers.

Compared to earlier Qwen3-30B releases, this version improves performance across logical reasoning, mathematics, science, co..."
qwen/qwen3-32b,qwen,Qwen,Qwen: Qwen3 32B,text->text,text,text,Qwen3,40960,40960,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-32b-04-28,"Qwen3-32B is a dense 32.8B parameter causal language model from the Qwen3 series, optimized for both complex reasoning and efficient dialogue. It supports seamless switching between a ""thinking"" mode for tasks like math, coding, and logical inference, and a ""non-thinking"" mode for faster, general-purpose conversation. The model demonstrates strong performance in instruction-following, agent too..."
qwen/qwen3-4b:free,qwen,Qwen,Qwen: Qwen3 4B (free),text->text,text,text,Qwen3,40960,,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""response_format"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-4b-04-28,"Qwen3-4B is a 4 billion parameter dense language model from the Qwen3 series, designed to support both general-purpose and reasoning-intensive tasks. It introduces a dual-mode architecture—thinking and non-thinking—allowing dynamic switching between high-precision logical reasoning and efficient dialogue generation. This makes it well-suited for multi-turn chat, instruction following, and compl..."
qwen/qwen3-8b,qwen,Qwen,Qwen: Qwen3 8B,text->text,text,text,Qwen3,40960,8192,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-8b-04-28,"Qwen3-8B is a dense 8.2B parameter causal language model from the Qwen3 series, designed for both reasoning-heavy tasks and efficient dialogue. It supports seamless switching between ""thinking"" mode for math, coding, and logical inference, and ""non-thinking"" mode for general conversation. The model is fine-tuned for instruction-following, agent integration, creative writing, and multilingual us..."
qwen/qwen3-coder,qwen,Qwen,Qwen: Qwen3 Coder 480B A35B,text->text,text,text,Qwen3,262144,,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-coder-480b-a35b-07-25,"Qwen3-Coder-480B-A35B-Instruct is a Mixture-of-Experts (MoE) code generation model developed by the Qwen team. It is optimized for agentic coding tasks such as function calling, tool use, and long-context reasoning over repositories. The model features 480 billion total parameters, with 35 billion active per forward pass (8 out of 160 experts).

Pricing for the Alibaba endpoints varies by conte..."
qwen/qwen3-coder-30b-a3b-instruct,qwen,Qwen,Qwen: Qwen3 Coder 30B A3B Instruct,text->text,text,text,Qwen3,160000,32768,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-coder-30b-a3b-instruct,"Qwen3-Coder-30B-A3B-Instruct is a 30.5B parameter Mixture-of-Experts (MoE) model with 128 experts (8 active per forward pass), designed for advanced code generation, repository-scale understanding, and agentic tool use. Built on the Qwen3 architecture, it supports a native context length of 256K tokens (extendable to 1M with Yarn) and performs strongly in tasks involving function calls, browser..."
qwen/qwen3-coder-flash,qwen,Qwen,Qwen: Qwen3 Coder Flash,text->text,text,text,Qwen3,1000000,65536,False,"[""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen3-coder-flash,"Qwen3 Coder Flash is Alibaba's fast and cost efficient version of their proprietary Qwen3 Coder Plus. It is a powerful coding agent model specializing in autonomous programming via tool calling and environment interaction, combining coding proficiency with versatile general-purpose abilities."
qwen/qwen3-coder-next,qwen,Qwen,Qwen: Qwen3 Coder Next,text->text,text,text,Qwen,262144,65536,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-coder-next-2025-02-03,"Qwen3-Coder-Next is an open-weight causal language model optimized for coding agents and local development workflows. It uses a sparse MoE design with 80B total parameters and only 3B activated per token, delivering performance comparable to models with 10 to 20x higher active compute, which makes it well suited for cost-sensitive, always-on agent deployment.

The model is trained with a strong..."
qwen/qwen3-coder-plus,qwen,Qwen,Qwen: Qwen3 Coder Plus,text->text,text,text,Qwen3,1000000,65536,False,"[""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen3-coder-plus,"Qwen3 Coder Plus is Alibaba's proprietary version of the Open Source Qwen3 Coder 480B A35B. It is a powerful coding agent model specializing in autonomous programming via tool calling and environment interaction, combining coding proficiency with versatile general-purpose abilities."
qwen/qwen3-coder:free,qwen,Qwen,Qwen: Qwen3 Coder 480B A35B (free),text->text,text,text,Qwen3,262000,262000,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""stop"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-coder-480b-a35b-07-25,"Qwen3-Coder-480B-A35B-Instruct is a Mixture-of-Experts (MoE) code generation model developed by the Qwen team. It is optimized for agentic coding tasks such as function calling, tool use, and long-context reasoning over repositories. The model features 480 billion total parameters, with 35 billion active per forward pass (8 out of 160 experts).

Pricing for the Alibaba endpoints varies by conte..."
qwen/qwen3-max,qwen,Qwen,Qwen: Qwen3 Max,text->text,text,text,Qwen3,262144,32768,False,"[""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen3-max,"Qwen3-Max is an updated release built on the Qwen3 series, offering major improvements in reasoning, instruction following, multilingual support, and long-tail knowledge coverage compared to the January 2025 version. It delivers higher accuracy in math, coding, logic, and science tasks, follows complex instructions in Chinese and English more reliably, reduces hallucinations, and produces highe..."
qwen/qwen3-max-thinking,qwen,Qwen,Qwen: Qwen3 Max Thinking,text->text,text,text,Qwen,262144,32768,False,"[""include_reasoning"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen3-max-thinking-20260123,"Qwen3-Max-Thinking is the flagship reasoning model in the Qwen3 series, designed for high-stakes cognitive tasks that require deep, multi-step reasoning. By significantly scaling model capacity and reinforcement learning compute, it delivers major gains in factual accuracy, complex reasoning, instruction following, alignment with human preferences, and agentic behavior."
qwen/qwen3-next-80b-a3b-instruct,qwen,Qwen,Qwen: Qwen3 Next 80B A3B Instruct,text->text,text,text,Qwen3,262144,,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-next-80b-a3b-instruct-2509,"Qwen3-Next-80B-A3B-Instruct is an instruction-tuned chat model in the Qwen3-Next series optimized for fast, stable responses without “thinking” traces. It targets complex tasks across reasoning, code generation, knowledge QA, and multilingual use, while remaining robust on alignment and formatting. Compared with prior Qwen3 instruct variants, it focuses on higher throughput and stability on ult..."
qwen/qwen3-next-80b-a3b-instruct:free,qwen,Qwen,Qwen: Qwen3 Next 80B A3B Instruct (free),text->text,text,text,Qwen3,262144,,False,"[""frequency_penalty"", ""max_tokens"", ""presence_penalty"", ""response_format"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-next-80b-a3b-instruct-2509,"Qwen3-Next-80B-A3B-Instruct is an instruction-tuned chat model in the Qwen3-Next series optimized for fast, stable responses without “thinking” traces. It targets complex tasks across reasoning, code generation, knowledge QA, and multilingual use, while remaining robust on alignment and formatting. Compared with prior Qwen3 instruct variants, it focuses on higher throughput and stability on ult..."
qwen/qwen3-next-80b-a3b-thinking,qwen,Qwen,Qwen: Qwen3 Next 80B A3B Thinking,text->text,text,text,Qwen3,131072,32768,False,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-next-80b-a3b-thinking-2509,"Qwen3-Next-80B-A3B-Thinking is a reasoning-first chat model in the Qwen3-Next line that outputs structured “thinking” traces by default. It’s designed for hard multi-step problems; math proofs, code synthesis/debugging, logic, and agentic planning, and reports strong results across knowledge, reasoning, coding, alignment, and multilingual evaluations. Compared with prior Qwen3 variants, it emph..."
qwen/qwen3-vl-235b-a22b-instruct,qwen,Qwen,Qwen: Qwen3 VL 235B A22B Instruct,text+image->text,"text,image",text,Qwen3,262144,,False,"[""frequency_penalty"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_logprobs"", ""top_p""]",qwen/qwen3-vl-235b-a22b-instruct,"Qwen3-VL-235B-A22B Instruct is an open-weight multimodal model that unifies strong text generation with visual understanding across images and video. The Instruct model targets general vision-language use (VQA, document parsing, chart/table extraction, multilingual OCR). The series emphasizes robust perception (recognition of diverse real-world and synthetic categories), spatial understanding (..."
qwen/qwen3-vl-235b-a22b-thinking,qwen,Qwen,Qwen: Qwen3 VL 235B A22B Thinking,text+image->text,"text,image",text,Qwen3,131072,32768,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-vl-235b-a22b-thinking,"Qwen3-VL-235B-A22B Thinking is a multimodal model that unifies strong text generation with visual understanding across images and video. The Thinking model is optimized for multimodal reasoning in STEM and math. The series emphasizes robust perception (recognition of diverse real-world and synthetic categories), spatial understanding (2D/3D grounding), and long-form visual comprehension, with c..."
qwen/qwen3-vl-30b-a3b-instruct,qwen,Qwen,Qwen: Qwen3 VL 30B A3B Instruct,text+image->text,"text,image",text,Qwen3,131072,32768,False,"[""frequency_penalty"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-vl-30b-a3b-instruct,"Qwen3-VL-30B-A3B-Instruct is a multimodal model that unifies strong text generation with visual understanding for images and videos. Its Instruct variant optimizes instruction-following for general multimodal tasks. It excels in perception of real-world/synthetic categories, 2D/3D spatial grounding, and long-form visual comprehension, achieving competitive multimodal benchmark results. For agen..."
qwen/qwen3-vl-30b-a3b-thinking,qwen,Qwen,Qwen: Qwen3 VL 30B A3B Thinking,text+image->text,"text,image",text,Qwen3,131072,32768,False,"[""frequency_penalty"", ""include_reasoning"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-vl-30b-a3b-thinking,"Qwen3-VL-30B-A3B-Thinking is a multimodal model that unifies strong text generation with visual understanding for images and videos. Its Thinking variant enhances reasoning in STEM, math, and complex tasks. It excels in perception of real-world/synthetic categories, 2D/3D spatial grounding, and long-form visual comprehension, achieving competitive multimodal benchmark results. For agentic use, ..."
qwen/qwen3-vl-32b-instruct,qwen,Qwen,Qwen: Qwen3 VL 32B Instruct,text+image->text,"text,image",text,Qwen,131072,32768,False,"[""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen3-vl-32b-instruct,"Qwen3-VL-32B-Instruct is a large-scale multimodal vision-language model designed for high-precision understanding and reasoning across text, images, and video. With 32 billion parameters, it combines deep visual perception with advanced text comprehension, enabling fine-grained spatial reasoning, document and scene analysis, and long-horizon video understanding.Robust OCR in 32 languages, and e..."
qwen/qwen3-vl-8b-instruct,qwen,Qwen,Qwen: Qwen3 VL 8B Instruct,text+image->text,"image,text",text,Qwen3,131072,32768,False,"[""frequency_penalty"", ""logit_bias"", ""max_tokens"", ""min_p"", ""presence_penalty"", ""repetition_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_k"", ""top_p""]",qwen/qwen3-vl-8b-instruct,"Qwen3-VL-8B-Instruct is a multimodal vision-language model from the Qwen3-VL series, built for high-fidelity understanding and reasoning across text, images, and video. It features improved multimodal fusion with Interleaved-MRoPE for long-horizon temporal reasoning, DeepStack for fine-grained visual-text alignment, and text-timestamp alignment for precise event localization.

The model support..."
qwen/qwen3-vl-8b-thinking,qwen,Qwen,Qwen: Qwen3 VL 8B Thinking,text+image->text,"image,text",text,Qwen3,131072,32768,False,"[""include_reasoning"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_p""]",qwen/qwen3-vl-8b-thinking,"Qwen3-VL-8B-Thinking is the reasoning-optimized variant of the Qwen3-VL-8B multimodal model, designed for advanced visual and textual reasoning across complex scenes, documents, and temporal sequences. It integrates enhanced multimodal alignment and long-context processing (native 256K, expandable to 1M tokens) for tasks such as scientific visual analysis, causal inference, and mathematical rea..."
